"porn?
empty/1"	"text artifacts?
empty/1"	"unnatural?
empty/1"	"lang correct?
0/1"	text_show	id
				Ürmetli dindaşlar! Qırım musulmanlarını ve bütün dünyadaki dindaşlarımıznı Peyğamberimiz Muhammed Mustafanıñ (s.a.s.) doğğan künü – Mevlid gecesinen hayırlayım. Oktâbr 28-den 29-ğa keçer gecesi er bir musulmannıñ göñüli Allahnıñ elçisi Hazret-i Peyğamberniñ doğğanı sebebinden tolıp taşa, ve quvançnen dünyanıñ dört tarafındaki musulmanlar Yüce Allahqa şükür etip, Peyğamberimizni añalar, Quran oqup, dualar eteler. Qırım musulmanlarını bu mubarek geceni salâvatlar ketirip, hadisler oqup, Peyğamberimizniñ ayatını balalarımızğa tarif etip, bir-birimizniñ sağlığı ve selâmetligi içün, Vatanımıznıñ amanlığı içün dua etip, Sevimli Peyğamberimiz (s.a.s.) ile keçirmege çağıram. Allah dualarımıznı ve eyi amellerimizni qabul etsin, er bir evge bereket bersin ve Esap kününde bizni Peyğamberimizniñ şefaatına nail eylesin! Qırım Cumhuriyeti ve Sevastopol şeeri Müftisi hacı Emirali Ablayev	f99622ad8b500a015c6d90cd674d991d
				Sentâbr 17 künü Krasnoperekopsksta qurulayatqan cuma camisine qubbeni yerleştirdiler. Bunı Qırım musulmanları diniy idaresi bildirdi. «4,5 tonna ağırlığında qubbeni yerleştirmek içün mahsus tehnika kerek oldı. Qubbeni, Çernovtsı şeerinden ketirilgen alem yaraştırdı», – denile beyanatta. Caminiñ içine 350 insan sığa bile. Matbuat hızmetiniñ malümatına köre, yılnıñ başından cami divarları köterile edi, merdiven ve ekinci qat quruldı. Camini 2016 senesine qadar açmağa planlaştıralar. Camide İslâm dini, Quran ve diger diniy fenler boyunca dersler keçirilecek.	0e568fa9c422cef6c67ec3809c6ca5a1
				"Prezident Qasım-Jomart Toqaev 16 naurızdağı joldauında Qazaqstanda üş birdey jaña oblıs qwrudı wsındı. Qazirgi Ortalıq Qazaqstan oblısın ekige böle otırıp, ortalığı Jezqazğan qalası bolatın Wlıtau oblısın; Şığıs Qazaqstan oblısın ekige böle otırıp, ortalığı Semey qalası bolğan Abay oblısın jäne qazirgi Almatı oblısın ekige böle otırıp ortalığı Taldıqorğan oblısı bolatın Jetisu men Qapşağaydı ortalıq etken Almatı oblısın qwru turalı wsınıs tastadı. Prezident halıqqa joldauında aytılğan wsınıs bıl
... 3853 chars skipped ...
da Almatı oblısındağı halıq sanı 2 millionnan asadı (2 mln 77 mıñ şamasında, 2021j). Naqtı şama bwdan köp ekeni sözssiz. Oblıs boyınşa Eñbekşiqazaq (300 mıñ), İle (210 mıñ), Qarasay (270mıñ) jäne Talğar (209 mıñ) tört audannıñ halıq sanı jalpı öñir twrğındarınıñ jartısına teñ. Oblıstarğa bölu kezinde äkimşilik aymaqtardıñ demografiyalıq tepe-teñdigine män berudiñ asa mañızdılığı bayqaladı. Bwl bolaşaqta bölingen oblıstardıñ öñirlik damuına tikeley qatıstı faktor sanaladı. Oblıs ortalığı jäne geo
... 3853 chars skipped ...
"	038d50198107f6c8b38eaca39b140621
				"Qazaqtıñ intelektual jazuşısı, küyşi Talasbek Äsemqwlov birinşi tamız küni 63 jasqa keler edi. Jazuşınıñ közi tiri bolsa, Payğambar jasın oqırmandarı atap öter me edi, ötpes pe edi, belgisiz. Belgilisi - bolaşaqta talasbektanuşılar köbeye bermek. Abai.kz aqparattıq portalı oqırman nazarına belgili sınşı Äsiya Bağdäulettiñ maqalasın wsınıp otır. Qazaq jastarı eki birdey ruhani sardarınan ayırıldı. Onıñ biri köktemde ketken aqın Ämirhan Balqıbek bolsa, ekinşisi küzde qaytqan jazuşı Talasbek Äsemqw
... 6788 chars skipped ...
yingi buındı da sol şeñberde tärbielep jatqanın sezgende ündemey twra almağan eken. Önerge qiyanat bastalğanda şıday almağan eken. Öytkeni özi aytpaqşı, «talğam degen estetikalıq ar-wyat» bolatın. Talasbek ağanıñ kez kelgen maqalası ülken filosofiyalıq, estetikalıq traktattıñ jügin arqalauşı edi. Ärqaysısı körkem şığarmadan beter tereñ bolatın. Oyın sığımdap beretini sonşalıqtı, är abzacın bwtalap, jaña oy, jaña tolğam men payım aşıp, tañırqap jatatınsız. Ol Didar Amantay, ne Aqberen Elgezek, ne
... 6788 chars skipped ...
"	73089a39a4c34c83ea15bf476f06c9e8
				"Siriyanıñ soltüstigindegi terror nısanalarına bağıttalğan Evfrat operaciyası jalğasuda. Türik qarulı küşteri tarapınan Siriyanıñ soltüstigindegi terror nısanalarına bağıttalğan Evfrat operaciyası jalğasuda. Operaciyanıñ 150-şi küninde DAIŞ-tiñ 23 terroristti öltirildi, – dep habarlaydı trt.net Türik qarulı küşteriniñ mälimdemesine qarağanda DAIŞ-ten bastap terror wyımdarı töndirgen qauipterdi joyıp, şekara qauipsizdigin arttıru jäne koaliciya küşterine qoldau beru üşin 24 tamız küni bastalğan op
... 7 chars skipped ...
ğa 150 kün toldı. Oppoziciyalıq küşterden qwrılğan arnayı jasaq toptarı qwrlıq pen äueden atqılağan Suflaniyahtı baqılauğa aldı. Nısana anıqtau jüyesi arqılı terror wyımı DAIŞ-tiñ 205 nısanası joyıldı. DAIŞ müşeleri tarapınan qoldanılğan baspana orındarı, qorğanıs bekinisteri, basşılıq baqılau ortalıqtarı, qaru men kölikteri joyıldı. Äue küşteri qolbasşılığı tarapınan Äl-Bab, Bzagah jäne Kabbasinniñ oñtüstigi jäne Suflaniyah aymaqtarında anıqtalğan 19 nısanağa äue operaciyası jasaldı. “The Qazaq
... 7 chars skipped ...
"	d0af1219e71d970d89776eb3c7c5bdee
				Martnıñ 21-ne saat 9.00 Aqmescitteki Yaltinskaya 22 soqağındaki Cuma Caminiñ temizlep qurucılıq işlerine azırlav aktsıyası ötkerildi. Merasimnin maqsadı - Cuma Caminiñ meydanıñın temizlep quruculıq işlerine azırlenmesi. Aqmescıtteki Cuma Caminiñ qurulmağa başlanması bir yıldan berli türlü aqılğa yatmağan sebeplerden dolayı sorulması, Qırım müsülmanlarınınñ şeref ve kimliklerine qarşı yapılğan cinayat dep tanıymız. Tedbirde tahminen 150 semetdeşlerimiz iştirak etti ve olardan büyük qısmını yaşlar teşkil ettiler. Tedbir duanen başlandı. Bizim maqsadımız Qırım müsülmanları içün Cuma Caminiñ qurulmasıdır ve bu aktsıyamız camini qurulması içün nevbetteki adımdır. Tedbirniñ sonunda iştirakçiler Cuma Cami qurulmağance boyle aktsıyalarnı keçirmege qarar berdiler.	aafda67eb03bf2f43dc2eeefb25c5a8e
				"Qazanda transport mä’säläse, şähär xalqın ber tuqtalıştan ikençe tuqtalışqa iltü iñ awırtqan cirlärneñ berse. Ayıruça irtänge, kiçke säğätlärdä keçeräk kenä “Gazel'”gä şıplap tutıralar, hawa yörergä dä urın qalmıy. Qışın tuqtalışta tuñıp torular, şäxsi avtobuslarnıñ ölkän yäştägelärne utırtmıyça qaldırıp kitüläre, çönki tegeläre buşlay yörü tanıqlığı belän, alardan fayda yuq. Qazandağı marşrut avtobuslarınıñ nilär qılanıp yörüläre turında söyli başlasaq waqıt ta citmäs ide. Qayber marşrutlar bik
... 986 chars skipped ...
ut avtobusları totuçılar qalmıy. Şähär idäräse alarnı ber zur oyışmağa berläşterä. Xäzerge köndä iske avtobuslar urınına yañaların alu mä’säläse tora. Qazan xakimiäteneñ transport buyınça cawaplı idäräseneñ jurnalistlar belän eşläwçe bülege wäkile süzen däwam itä: - Şähär xakimiäte avtobuslar buyınça törle oyışmalar belän kileşülär alıp bara. Qıtay şirkäte belän, “Nefaz”lılar üzläreneñ avtobusların täqdim itälär. İñ möhime monda maşinalarnıñ sıyfatı, uñaylığı. Bäyäse dä çiktän aşmasqa tieş. Baya
... 986 chars skipped ...
"	49788938e15954d69540a94092e4c606
				"Qırım Hocalıq mahkemesi kira añlaşmanıñ lâğu etilmesi ve binadan Bağçasaray rayon Meclisiniñ çıqarıluvı aqqında qararnı aldı. Bunı Bağçasaray şeer yolbaşçılığınıñ matbuat hızmeti bildire. Şeer şurasınıñ beyanatında qayd etilgeni kibi, Puşkin soq., 1 adresi boyunca yerleşken ve «Paçaci kâşanesi» adlı yerli abide olaraq belli olğan binanıñ kirası aqqında mahkemeniñ qararı «REP JF BGS» kommunal şirketiniñ «Ocalar şurası» cemaat teşkilâtına olğan davası boyunca alındı. «Cemaat teşkilâtı añlaşma mecb
... 495 chars skipped ...
aları mahkeme toplaşuvı aqqında bir şey bilmey ediler. «Bizge belli olmağan qararlar saçmalıq ile alına. Aynı zamanda bizni demokratiyanıñ tarafdarları olıp, insan aqlarını ürmet etmege çağıralar», – dep bildire öz açuvını Çiygoz. Onıñ sözlerine köre, mahkemeniñ resmiy qararını ve bildirüvlerni o daa körmegen eken. İç bir bildirüvler kelmegenini «Ocalar şurası» cemaat teşkilâtınıñ reisi Dilâra Seytveliyeva de tasdiqladı. Bağçasaray rayon Meclisi bu meseleni muzakere etmek içün yaqında toplaşacaq
... 495 chars skipped ...
"	e7c935e9c888f3b0889cd5a56e2fe7fc
				Qurqınıç virus İranda da tarala Kovid -19 ildä 16 keşene yaqtı dönyadan alıp kitkän İran däwlät televideniyese xäbärenä kürä, sälamätlek saqlaw ministrı Said Nämäki Kovid-19 oçraqları belän bäyle parlamentqa xisap tapşırğan. Soñğı mäğ’lümatlarğa kürä, ildä Kovid-19 virusınnan ğomere özelgän keşe sanı 16 ga, xätär virusnı yoqtıruçılar sanı isä 47 gä citkän. İran xökümäte süzçese Ali Rebii Kum qalasında Kovid -19 arqasında 50 keşeneñ ğomere özelü turındağı däğ’walarnıñ döres bulmawın belderde. Ul bu xaqta başqala Tähranda ütkärgän matbuğat cıyılışında citkerde. İran parlamentındağı Kum xalıq ışanıçlısı Ahmäd Emirabadi sälamätlek saqlaw ministrınıñ xalıqqa yalğan söyläwen belderep, barı tik Kum qalasında soñğı 2 atna êçendä Kovid -19 virusınnan 50 keşeneñ ğomere özelüen alğa sörgän ide.	ed4aaa8679f0ac197716b3e73c45f1e1
				"Latın älipbïi älem ädebïetine jol aşadı - jazwşı Tabıl Qulïyas ASTANA. QazAqparat - Belgili satïrïk-jazwşı, qarımdı qalamger Tabıl Qulïyas latın grafïkasındağı älipbïge köşw twrasında öz oyımen bölisti, dep xabarlaydı «QazAqparat» XAA tilşisi. «Latın älipbïine köşw älem ädebïetine jol aşıp, älemdik ğılımdı meñgerwge mümkindik beredi. Körşi memleketterdiñ köbi latın qarpine ötip ketkenin bilemiz. Latın älipbïi qazaqqa jat emes. Burın da atalarımız latın ärpimen oqığanın bilemiz», - deydi jazwşı. 
... 417 chars skipped ...
stağı älipbïge ötw ädisin de eskerw kerek. Kïrïll älipbïine üyrenip qalğandar latın älipbïine köşkende qïnalıp qalarmız dep te jasqanwı mümkin. Latın älipbïine ötwdiñ, meniñşe, eşbir qïındığı joq. Qayta sözimiz, dıbısımız ornına, qalpına keledi. Kele jatqan urpaqtı oylawğa tïispiz», - deydi Tabıl Qulïyas. Sonımen birge, jazwşı bïlik jaña älipbïdi xalıqpen talqığa salğannan eş utılmaytının aytadı. «Ortaq talqı - durıs bağıttağı jumıs. Birqatar mäselelerdi eskerip, jaña älipbïge dıbıstıq ündestigi
... 417 chars skipped ...
"	e5ba40c2aa6e52fd23a41c356a82afc4
