"porn?
empty/1"	"text artifacts?
empty/1"	"unnatural?
empty/1"	"lang correct?
0/1"	text_show	id
				Navenda nûçeyan — Civîna ku serokê hersê partiyên navborî ya ku 3 saetan berdewam kir ji çapemeniyê re girtî bû. Piştî civînê Kiliçdaroglu Bahçelî ji cihê civînê veqetiyan. Li gorî agahiyên çavkaniyên serokwezîriyê mijara sereke ya civînê têkoşîna li dijî FETOyê bû û Yildirim derbarê operasyonên FETOyê de agahî da serokê partiyan. DIVÊ HDP TÊKILIYÊN XWE BI PKKÊ QUT BIKE Di civînê de derbarê geşedanên Iraq û Sûriyeyê de jî hate axaftin û hate ragihandin ku divê HDP têkiliyên xwe yên bi PKKê bi awayekî teqez qut bike. Herwiha derbarê xebatên makeqanûna nû jî nîqaş hatin kirin. Hemû şirove 0) Berseva li ser(Pêşandana şiroveyêGirtina şiroveyê)	9142d49af2b1fff628cf9734f95a312f
				Gotinên Stranan Koma Azad - Şerê Azadî Ne bi zor û zilma dijminNe bi hebs û zindan Kes nikare bişkîne hêza me kurdan Mirin ji bo me şeref e rêya Kurdistan Bijî bijî her bijî şerê azadî Dengê lingê azadî tê çi ser çiyan Reng vedide li her alî bi hêz û seyan Biçûk mezin mêr û jin rabûn ser piyan Bijî bijî her bijî şerê azadî Bi xebat û tekoşîn û bi çalakî Em ê xwe feda bikin ji bo vî xakî Dil dostî û yekîtî û bi dil çakî* Bijî bijî her bijî şerê azadî Gotin û Muzîk: Nenas Şîrove Ka tu şîroveyeke giranbuha li vê gotinê nakî? Gotinên din ên Stranbêjê/î	4671e615ef00e4ddd61c1cae6f9ef4bd
				"Efserekî payebilind ê Îsraîlê got “Moşekên S-300 ên Rûsyayê li Sûriyê gefan li çalakiyên me yên li Sûriyê dixwin û Îsraîl xwe amade dike ku wê rake da ku em bi awayekî azad li herêmê tev bigerin.” Reutersê ragihand ku efserekî payebilind ê pisporê çekan ê Israîlê Tomer Bar di heypîvneke li gel rojnameya Mearif de got her moşekek ku gefê li tevgera çalakiyên wan bike, ew ê bibe armanca êrîşê. Bar wiha got: “Ne rast e em li ber mijarê bisekinin ku moşekên S-300 ji aliyê Sûriyê ve bên rêvebirin, an
... 30 chars skipped ...
bin. Di hemû rewşan de moşekên S-300 amade ne ji bo bersivdayîna çalakiyên me.” Her wiha Bar destnîşan kir ku rêya perwerdekirina tîmên Sûriyê ji bo van çekan bi kar bînin, bi dawî bû û dibe ku tîmên din jî werin perwerdekirin. Bar diyar kir ku artêşa Îsraîlê dixebite da ku Hizbullah û çekdarên Îranê li Sûriyê tune bin û wiha dewam kir: “Em kar dikin da ku hebûna Îranê li Sûriyê tune be. Israra me di vê mijarê de bi ser ket, lê em hîna negihaştine dawiyê, israra Îranê li Sûriyê hîna didome û Teh
... 30 chars skipped ...
"	c2cec00ff9e18b17e3ecf47ea90c284d
				Desulfurization & Denitration Taybetmendî Rêzeya karbona aktîfkirî xwedan strukturek porê ya bêhempa ye, kapasîteyên desulfurîzasyon û denitkirinê yên jorîn hene. Bikaranînî Ji bo desulfurîzasyona gazê di santralên termal, rafîneriya neftê, petrokîmyayî, pîşesaziya fîberê kîmyewî, û gaza madeya xav di pîşesaziya zibilê kîmyewî de tê bikar anîn; Di heman demê de ji bo desulfurîzasyona gazê wekî gaza komirê, gaza xwezayî û yên din di pîşesaziya kîmyewî de tê bikar anîn, di heman demê de asîda sulfurîk û asîda nîtrîk dikare were vezîvirandin. Ji bo çêkirina karbon dîsulfîdê baştirîn lêzêde ye. Têbînî: 1.Hemû taybetmendî dikare li gorî hewcedariya xerîdar were sererast kirin. 2.Packaging: 25kg / bag, çentê Jumbo an li gorî hewcedariya xerîdar.	46b816b35c14e60987673cdcc2b24134
				"Nûnerê Herêma Kurdistanê yê Swêdê: Me nîgeraniyên Kurdan ji Ann Linde re ragihand . Nûnerê Herêma Kurdistanê yê Swêdê Şoreş Qadir diyar kir ku di hevdîtinek bi Wezîra Derve ya Swêdê Ann Lindê re pêk anîne û got “Me nîgeraniyên diyasporaya Kurd ragihand.” Tirkiye bi Swêd û Fînlandê re di berdêla endamtiya wan a bo NATOyê de; peymaneke bi hin sozên nû yên derbarê PKK û PYDê de îmze kirin û li gorî wê, Swêd û Fînlandiyayê PKK wek ""rêxistina terorîst"" erê kirin û soz dan ku ew dê li Rojavayê Kurdist
... 927 chars skipped ...
urdistan-Swêd û pêwîstiya çareser kirina nîgeraniyên civaka Kurd li ser nûçeyên vê dawiyê yên medyayê yên li ser endametiya Swêdê li NATO'yê, danustandinan kir.” Li aliyê din Wezîra Derve ya Swêde Ann Linde jî li ser hesabê xwe yê Twitterê diyar kir ku wan bi Nûnerê Herêma Kurdistanê yê Swêde Şoreş Qadir re hevdîtineke baş pêk anîne û behsa “rewşa Kurdên li Swêdê dijîn û têkiliyên Swêdê bi Herêma Kurdistanê re” kirine. Heriwha li gorî daxuyaniya ofîsa Şoreş Qadir a bi zaravayê Soranî û Swêdî, de
... 927 chars skipped ...
"	1c59804ff39908f02b1667b5da6fdab7
				"Yekîtîya Sporê ya Efrînê, lîga futbolê jibo jinên ciwan yên Efrînê ku li herêma Şehba penaber bûne, li dar xist. Di lîgê de, ku cara yekê ye pêk tê, 90 lîstekvanên jin ku di 9 tîman de ne beşdar bûn û di encama maçan de her du tîmên Avrîn û Agirî gihiştin lîstika dawî. Seroka Yekîtîya Sporê Evîn Bîlal got ku koçberîya ji Efrînê bandoreke neyênî ser jinê hişt. ""Loma me xwest lîga futbolê pêk bînin. Em li dibistanên amadeyî gerîyan û di nava civakê de ragihand jibo jinên dixwazin tevlê bibin”. Bîl
... 300 chars skipped ...
n lîgê bûne ji vê gavê dilşad in jiber ku ew ji wan re bûye derfetek ku spora jê hez dikin, bilîzin. Lîstekvan Ronahî Qenber got ku ew futbolê pir hez dike û wan bi tîma xwe encamên baş bi dest xistine. Zeyneb Şêxo jî dibêje ku gava gotin dê lîga futbolê li dar bixin, ew kêfxweş û bi coş bû ku keç jî dikanin futbolê bilîzin. Derbara projeyên siberojê, Evîn Bîla da zanîn ku têkîlîya baş ya gel bi maçên futbolê re hiştiye û ew bi rêxistinkirina lîgên voleybol û basketbolê jî re mijûl bibin. “Hejma
... 300 chars skipped ...
"	aafae39d9b6238cf7ea6e27bff02d31e
				"59 parlamenterên HDPê ji bo Wezareta Dadê ya Tirkiyeyê û Komiyona Lêkolînê ya Mafên Mirovan a Parlamentoya Tirkiyeyê du serîlêdanên cuda kirin. Di serîlêdanên ji bo Wezareta Dadê de hat bibîrxistin ku di girtîgehên Tirkiyeyê de ji 15ê Sibatê û vir ve girêvên birçîbûnê yên bêdem dest pê kirine. ‘GIRÊVA BIRÇÎBÛNÊ GIHÎŞTIYE ASTEKE METIRSÎDAR' Di daxuyaniyê de ev tişt hatin destnîşankirin: ""Li gorî nûçeyên çapemeniyê di serî de Girtîgeha Şakranê ya li Izmirê, girêvên birçîbûnê yên li Girtîgeha Girtî
... 296 chars skipped ...
eke mezin dibe ku gelek girtiyan dest bi girêva birçîbûnê kiribin. Ev rewş ji aliyê me û rayagiştî ve dibe sedema endîşeyê ku dibe ji ber neparastina mafê jiyanê em agahiyên mirinê bigirin. Em daxwaz dikin ku bila wezareta we di derbarê girêvên birçîbûnê de dest bi lêkolîna pêvajoyê bike û bi rêya hevdîtinên rêveberên girtîgehan daxwazên mafdar û rewa yên girtiyan bi cih bînin û ji bo kes zêdetir rastî zirarê nebin, gavên pêwîst werin avêtin."" Parlamenterên HDPyî serî li Komiyona Lêkolînê ya Maf
... 296 chars skipped ...
"	1250cc2679096aac1e921f78b27071d8
				"ŞAREDARIYA TÛŞBAYÊ (ŞEHR-İ TUŞBA’DA ŞEHR-İ RAMAZAN TUŞBA) DI SIFRA BIRATÎ DE 100 HEZAR KES RE MAZÛVANÎ KIR Şaredariya Tûşba sala 2014 an de hate damezrandinê; ji roja hatiye demezrandinê heta îro her sal di meha remezanê de sifra biratî amade dike. Di meha remezanê de nêzikê 100 hezar kes beşdarê sifra fitarî bûn. Gerînendetiya Karûbarên Çandî û Civakî ya Şaredariya Tûşbayê meha remezanê de ‘Şehr-i Tuşba’da Şehr-i Ramazan’ sifra fitarî de gelek kes beşdarê sifra aştî bû. Walîyê bajarê Wanê Birêz
... 1272 chars skipped ...
ba bi çalakiyê lidardixe ji şaredariya re dibe mînak. Di warê Şaredariya Civakî de ‘Sifra Biratî’ hizûr û kêfxweşî dide. Şaredar Ozgokçe “ Tu hez dikî ku dilê te nerm be, hewcîdarîya te were cih? Sêwî û êtîma re merhemet bike. Dest bide serê wan, dibe wan , li wan bike. Dilê te nerm dibe, hewcidarîya te tê cih. Kî ku yek, du êtîm- sêwîya xweyî bike, Sebir bike, hêwîya xêra wî be; ara wî bihûştê qasi navbera du tilîya ye.(tilîyê şahadetê û tilîyê ortê biranî) di hadîsê de jî giringtiya êtîm- sêwî
... 1272 chars skipped ...
"	b1b4b063f98ed1e45259f1c163d0ab01
				"Li gor statîstîkekê, ji meha 1-ê heta meha 8-ê ya îsal ku li hemû Kurdistanê hatiye pêkanîn, 80 jin hatine kuþtin , 215 jinên din jî xwe þewitandinê ku eger em vê rêjeyê digel salên borî bidin ber hev, gellek kêm e.” Îro di civîneke çapemeniyê de ku li hola yekê þibatê li civata wezîran li bajarê Hewlêrê ji bo jimareyek ji wezaretên hikûmeta herêma Kurdistanê bi rê ve çû, hefteya rûbirûbina þîdeta li dijî jinan hate ragihandin. Di civînê de ku tê de wezîra herêmê ya bo karûbarê jinan Cînan Qasim
... 704 chars skipped ...
 jinan. Em ê bi hevre ji bo programa ku me daniye kar bikin daku civakeke medenî û demokratîk li Kurdistanê pêk bînin.” Mehedî Salih jî got:” Em daxwaz ji hemû jinên Kurdistanê dikin ku eger þîddet li dijî wan hate bikaranîn têkiliî digel dezgehên me daynîn ji bo parastina canê wan.” Di heqê mayîna madeya pirjiniyê di qanûna barê kesayetiyê de Cînan Qasim got:” Di civaka me de dab û nerît heye lewra divê em qonax bi qonax pêþ bikevin. Di vê qanûnê de xweþbextane gelek mercên dijwar hatine danîn 
... 704 chars skipped ...
"	a8a90b8ab4cc82acc27528b17f3ab609
				"MAHABAD Li Rojhilatê Kurdistanê bajarê Mahabadê, hêzên rejîma Îranê roja Înê 12 kesên li derveyî bajêr pîknîk dikirin, bêyî sedemekê nîşan bidin, girtin. Li gorî komek ji parêzvanên mafên mirovan ên Îranî, Pastarên ser bi Îtlaatê, roja Înê avêtin ser cihekî pîknîkê yê li derveyî bajêr û kesên bi navê Muhsîn Deryanuş, Şehab Zerîn, Mecîd Xakdan, Kemîl Necatî, Reza Mukrî, Reza Sulltanîazer, Nadr Resullî, Menisur Hisênzade, Sidîq Kakememî, Xelîl Bedewî û Ehmed Dihnad girtin. Çavkaniya nûçeyê ragihand, ku bûyer roja Înê piştî nimêja Înê li nêzî gundekî qewimiye û got, ""Piştî nimêja Înê, 12 kesên li cihê pîknîkê vegeriyan, rastî serdegirtina Pastarên Îtlaatê hatin û bi lêdanê hatin girtin."" Hat ragihandin ku kesên mijara gotinê roja Şemiyê saet di 10:00 de birine girtîgeha Urmiyê. Rayedarê Îtlaatê der barê rewşa wan de agahî da malbatan û bi tenê got, 'der heqê wan de lêkolîn tê kirin'."	d6ea533d113b299df9a7bfc858de13c9
