"porn?
empty/1"	"text artifacts?
empty/1"	"unnatural?
empty/1"	"lang correct?
0/1"	text_show	id
				"बिहार कें युवा खालि सीमा पर नै, टेक्नोलॉजी कें क्षेत्र मे सेहो चीन क’ कड़ा टक्कर द’ रहल अछि। देश मे चैल रहल चाइनीज ऐप्स कें बहिष्कारक अभियान आ केंद्र सरकार द्वारा 59 चायनीज ऐप्स क’ बैन केलाक बाद ‘मेड इन इंडिया’ ऐप्स बड़ तेजी सं डिमांड मे आयल अछि। अहि क्रम मे दू बिहारी युवागण कें बनाओल ‘मैगटैप’ नामक वेब ब्राउज़र गूगल प्ले स्टोर पर खूब डाउनलोड कयल जा रहल अछि। साल 2020 कें पहिल सूर्यग्रहण आइ किछू घंटा बाद लागि रहल अछि। पटना केर बात करि त’ ई सुबह 10.37 बजे सं शुरू भ’ अपराह्न 02.04 बजे तक चलत। मुजफ्फ
... 146 chars skipped ...
हिले सूतक काल शुरू भेल। दुनिया भरि मे वीडियो कॉन्फ्रेंसिंग ऐप जूम मे यूजर डेटाक सुरक्षा कें ल’ काफी बवाल मचल अछि। हालहि मे भारतक गृह मंत्रालय सेहो अहि ऐप लेल एडवाइजरी जारी केने छल, जाहि मे सरकारी काजक लेल अहि ऐप केर’ प्रयोग नै करबाक सलाह देल गेल अछि। अमरनाथ श्राइन बोर्ड कोरोनावायरस चलते एहि साल 23 जून सं शुरू होमएबला यात्रा रद्द करबाक फैसला लेलक मुदा कनिए कालक प्रशासन फैसला पलटि देलक अछि. जम्मू कश्मीर सूचना निदेशालय प्रेस विज्ञप्ति कें वापस ल’ लेलक. देशभरि मे संपूर्ण लॉकडाउन केलाक बादो कोरोना वा
... 146 chars skipped ...
"	07f46d2524720d312051cda6d6a8f538
				"दिल्ली, सितम्बर २५, २०१६. मैथिली जिन्दाबाद!! मिथिला राज्य वास्ते हल्लाबोल कार्यक्रम शानदार, सफल आ जानदार – रोहित यादव, युवा नेता, अखिल भारतीय मिथिला पार्टी 25 सितम्बर 2016 क् श्री बीरबल यादव केर नेतृत्व मे आयोजित मिथिला राज्य हल्लाबोल रैली सफल, शानदार ओ जानदार रहल। मंच केर अध्यक्षता वरिष्ठ मिथिलाराज्य आंदोलनी मनोज झा केलैन्ह, मंच संचालन केर भार रोहित यादव पर छल। मंच सँ उपस्थित मैथिल लोकनि अनिल अजनबी, रामसेवक मुखिया, दुनिलाल यादव (सहरसा), श्री भगवत यादव, कमलेश मिश्र, आनंद झा, शरत झा , रंजीत लाल द
... 804 chars skipped ...
के भागीदारी आ ओहू सँ महत्वपूर्ण जे 50 प्रतिशत सँ बेसी लोक सहरसा, सीतामढ़ी, मधेपुरा, खगड़िया ओ सुपौल के छलाह जे आइतक के हमरा पछिला चारि बरखक अनुभव मे पहिल बेर देखल। रैली मे पहिल बेर ओहि वर्गक भागीदारी बढ़ि चढ़ि के देख मन हर्षित भेल जे वर्ग आई तक आंदोलन सँ दूर रहला। ई जानकारी युवा नेता रोहित यादव करौलन्हि। मल्लाह (मुखिया), पासवान, खतबे, यादव, मंडल, शर्माक सँग सँग किछु मैथिल मुसलामनक भागीदारी हमरा सब सँ बेसी आकर्षित केलक। यादव जानकारी देलैन। ई सफल रैली मुख्य रूप सँ पछिला 3-4 महीनाक मेहनत के देन छी।
... 804 chars skipped ...
"	91e01e3780b8275b482d6dd882bad5c7
				"अखनि ट्रेंड कय रहल अछि मिथिला कोरोना कें संक्रमण क' देखैत बिहार विधानसभा चुनाव अहि बेर बहुत मायने मे नव इबारत लिखत। वर्चुअल रैली बिहार कें लेल नबका अछि। बिहार मे पहिल बेर एकर व्यापक प्रयोग होबाक उम्मीद अछि। अर्थात अहि बेर पारंपरिक रैली कम भ' जायत। बिहार बिहार विधानसभा चुनाव कें रिजल्ट एलाक बाद एकर नतीजा पर चर्चा रुकल नहि अछि। अहि बीच समाजवादी पार्टी प्रमुख अखिलेश यादव बिहार चुनाव पर अपन बात राखैत महागठबंधनक समर्थन मे अपन बात कहलनि। सिनेमा देश-विदेश बैंकॉक: भारत RCEP समझौतामे (Regional Comprehens
... 483 chars skipped ...
र्देश जारी केलनि अछि। बैंक आ पोस्ट ऑफिस केर घटैत ब्याज दर कें बीच मोदी सरकार बेसि ब्याज वला डिपॉजिट स्कीम ल' क' आयल अछि। अहि स्कीमक तहत 7.15 फीसदीक ब्याज देल जा रहल अछि। ई फ्लोटिंग रेट सेविंग बांड अछि, जाहिमे कोनो भी भारतीय नागरिक निवेश क' सकेत अछि। नकदी कें जगह पर क्रेडिट कार्ड बहुत उपयोगी साबित होयत अछि। एकर मदद सं यात्रा कें दौरान कैश संगे ल' चलबाक आवश्यकता नै होयत अछि। बीतल किछू वर्ष मे क्रेडिट कार्ड कें चलन तेजी सं बढ़ाल अछि. क्रेडिट कार्ड कें महत्वा क' देखैत, एकर यूजर केर संख्या तेजी सं बढ
... 483 chars skipped ...
"	ccf3f9aaa640fbcbe05023ccdf307093
				"Monday, June 16, 2014 दस-हजरिया नोट लोक कथाक पुनर्लेखन- लेखक- ललन कुमार कामत सम्पर्क- गोल इंग्लिश गार्डेन सह ललन आर्ट निर्मली- सुपौल दस हजरिया नोट- हम अपन इलाकामे जानल पहचानल पेन्टर छेलौं। पेन्टिंगमे बेदरेसँ लगाव रखैक कारण, भाड़ी-सँ-भाड़ी चित्र पल भरिमे बनेनाइ हमरा लेल असान छल। एकटा लङोटिया दोस्त छल धीरेन्द्र, किराना दुकानदार आ जातिक भूमिहार। बखत-कु-बखतपर हम एक दोसरकेँ मदति निस्वार्थ भावसँ करै छेलौं। एक दोसरकेँ विशुद्ध दोस्त मानै छेलौं। लोक सभ हमरा ऐ दोस्तीकेँ देखि हैरत रहै छल। हैरत ऐ खातिर रहै 
... 2250 chars skipped ...
कामक व्यस्तता हरिदम रहैए। ऐ व्यस्ततामे दोसक लेल दस-हजरिया नोट बनेनाइ हम साफे बिसरि गेलौं। एकदिन हम नगर सेठक दोकानक बगलमे साइन बोर्ड बनबैत रही, तखने धीरेन्द्रक अवाज सुनि पड़ल। काम रोकि गद्दी लग हम ससरि कऽ एलौं, तही समैमे आउरो किछु जानल-पहचानल बेपारी सभ पहँुचल छल। धीरेन्द्र जोरसँ सभकेँ सुना कऽ हमरा कहैए- “की दोस, हमर काम नै हेतै?” हम चौंकि गेलौं जे हमरा कोन काम कहने छथि! पुछलियनि, “कोन काज?” “वएह दस हजारबला!” हमरा मन पड़ि गेल दस-हजरिया नोट! मुड़ी हिला स्वीकृति दैत कहलियनि- “ओऽ हाँ, हेतै, हेतै, किछ
... 2250 chars skipped ...
"	79dedaaeac635c3e4bbc0d7a4dc6b430
				"दिल्ली-मिथिला मिररः शनिदिन भोर सं हाथी घोड़ा पालकी जय कन्हैया लाल की, नंद के आनंद भयो जय कन्हैया लाल की इत्यादि गीत-संगीत आ नानान तरहक वेद मंत्र सं वातावरण गुंजयमान भय रहल छल। भारत-नेपाल सहित विश्वक अन्य देश मे श्रीकृष्ण जन्माष्टमीक पर्व धूमधाम सं संपन्न भेल। अहि अवसर पर मथुरा, वृंदावन सहित अन्य मंदिर संब मे जाहि तरहक दृश्य छल ओकरा शब्दशः वर्णन केनाइ सहज नहि। शनिदिन राइत 11 बजे सं विधिवत पूजा अर्चनाक दौर शुरू भय गेल। नवग्रह ओ भगवान गणेशक पूजाक संग शुरू भेल विधिवत पूजा राइत 11:55 बजे पुष्प सहस्त्
... 63 chars skipped ...
कट्यक संग संपन्न भेल। राइत 12 बजेक बाद सं विभिन्न मंदिर मे श्रद्धालू ढोल, नगाड़ा, झांझ, मृदंग सहित अन्य वाद्य यंत्रक संग भगवानक जन्मक अवसर पर जमिकय उल्लास मनौलनि। विश्व भरि मे मंदिर छटा देखैय वला छल। जगह-जगह महाभिषेकक दौर चलि रहल छल। भक्त लोकनि श्रद्धा ओ उल्लास मे अहि तरहे लीन छलाह जेना मानू कि जिनगी किछु कालक लेल कृष्णक भक्ति मे डूबी गेल अछि आ जीवनक एकमात्र मकसद भवगत भजन तक सिमटी कय रहि गेल अछि। जगह-जगह मटकी फोड़ कार्यक्रमक छटा सेहो अनूपम देखल जा रहल छल। मिथिला मिरर परिवार दिस सं संपूर्ण मिथिला
... 63 chars skipped ...
"	bbf91f1f4a9f64ff738e84b207eb3acb
				"जनकपुरधाम एक कार्यक्रम के वक्ता सब नेपाल-भारत सीमा के वैज्ञानिक तरीका स प्रबंधित करबाक चाही ताकि दुनु देश के बीच संबंध सामंजस्य बनल रहय। नेपाल-भारत मुक्त सीमा संवाद समूह द्वारा बृहस्पतिदिन सिराहामे आयोजित नेपाल-भारत मुक्त सीमा मे सामंजस्यपूर्ण सम्बन्धके आधारशिलापर अन्तरक्रिया कार्यक्रमके वक्तासब बृहस्पतिदिन सीमाके अधिक प्रबन्धित हेबाक बात बतौलनि । संवाद ग्रुप के केंद्रीय अध्यक्ष राजीव झा कहलनि जे, हाल मे खुला सीमा मे आम लोक के जांच के नाम पर दुनु देश के सुरक्षाकर्मी के तरफ सं दुर्व्यवहार के सामन
... 563 chars skipped ...
सीमा प॑ अपराध तस्करी के समस्या के समाधान तार जाल नै छै, लेकिन अगर वैज्ञानिक तरीका अपनाबै स॑ एकरऽ प्रबंधन करलऽ जाब॑ सकै छै त॑ दूनू देश के बीच संबंध मजबूत होय जैतै । ओ कहलनि जे, जखन देश मे आर्थिक संकट अछि तखन १७५१ किलोमीटर के खुला सीमा पर तार लगाबय के उचित नहि होयत। भारतीय कम्युनिस्ट पार्टी माले के नेता भूषण सिंह खुला सीमा प्रबंधन के लेल प्रचार करय के जरूरत पर जोर देलखिन्ह. ओ कहलनि जे, सीमा मजबूत नहि भेला पर अपराध बढ़त आ सुरक्षाकर्मी के व्यवहार सं संबंध मे आओर कटुता पैदा होयत। वरिष्ठ पत्रकार ललित 
... 563 chars skipped ...
"	1314d93eb056066b67e5b347f707473c
				"वृषारूढ़ा शूलधरां शैलपुत्री यशस्विनीम॥ श्री दुर्गा केर प्रथम रूप श्री शैलपुत्री छनि. पर्वतराज हिमालय केर धिया छथि तें शैलपुत्री कहल जाइत छनि. नवरात्र केर प्रथम दिन हिनक पूजा ओ आराधना कयल जाइत छनि. हिनक आराधना सं मनोवांछित फल प्राप्त होइछ. > दोसर दिन माता ब्रह्मचारिणी केर आराधना “दधना कर पद्याभ्यांक्षमाला कमण्डलम। देवी प्रसीदमयी ब्रह्मचारिण्यनुत्तमा॥“ श्री दुर्गा केर दोसर रूप श्री ब्रह्मचारिणी छनि. ई भगवान शंकर कें पति रूप मे प्राप्त करबाक लेल घोर तपस्या कयने छलीह. नवरात्रि केर दोसर दिन हिनक पूजा
... 1604 chars skipped ...
द्रहासोज्जवलकरा शार्दूलावरवाहना। कात्यायनी शुभं दद्यादेवी दानव घातिनी॥ श्री दुर्गा केर षष्ठम् रूप श्री कात्यायनी अछि. महर्षि कात्यायन केर तपस्या सं प्रसन्न भ' आदिशक्ति हुनका ओतय पुत्री रूप में जनम लेलनि. तें कात्यायनी कहबैत छथि. हिनक आराधना सं भक्त केर सभ काज सरल एवं सुगम भ' जाइत अछि. चन्द्रहास नामक तलवार केर प्रभाव सं हिनक हाथ चमकैत रहित अछि. श्रेष्ठ सिंह हिनक वाहन छनि. > सप्तमी कें श्री कालरात्रि केर पूजन एकवेणी जपाकर्णपूरा नग्ना खरास्थिता। लम्बोष्ठी कर्णिकाकर्णी तैलाभ्यक्तशरीरिणी॥ वामपादोल्लस
... 1604 chars skipped ...
"	3b25facf6284c432b26cfc439466c5ef
				"दिल्ली-मिथिला मिररः झारखंड मिथिला मंचकें तत्वावधान मे एवं मंचक जानकी प्रकोष्ट केर संयोजनमे दिनाँक 31 जुलाई अर्थात रविदिन अपराहन 3 बजे मधुश्रावणी महोत्सव हरमु कें पटेल भवन मे मनाओल गेल। कार्यक्रमक शुभारंभ भगवती वंदना ‘जय जय भैरवि’ स भेल। तदुपरान्त सब ब्रती अपन डाला कें प्रदर्शन कैलनि। डाॅ. आभा झा एवं नंदनी पाठक मंच संचालन केलीह। अपन ओजपूर्ण उद्बोधन मे डा आभा झा कहली जे अहितरहक कार्यक्रम स हम सब अपन गाम घर स जुडल रहैत छी, ऐहन कार्यक्रम सब होइत रहबाक चाही। संगहि धीरे-धीरे जानकी प्रकोष्ट कें मजबूती 
... 238 chars skipped ...
ं द्वितीय एवं सिद्धिदा कें तृतीय पुरस्कार देल गेलनि संगहि अन्य नवविवाहिताकें सान्त्वना पुरस्कार देल गेलैन्ह। संगहि सब नवविवाहिता कें मंच कें सदस्यगण सुखद दामपत्य जीवन केर आशिर्वाद देलखिन। जतेक लोक आयल छलथि सब प्रसन्न छलथि, संगहि कहलैथ जे आय तक ऐहन तरहक कार्यक्रम राँची मे नै भेल छल अतः ऐहन ऐहन कार्यक्रम होइत रहबाक चाही। तदुपरान्त परंपराक गीतनाद होमय लागल रूपा झा, ज्योती मिश्रा, एवं नीभा चैधरी पारंपरिक एवं भक्तिरसक गीत गाबि भवन कें भक्तिमय क देलनि। अंत मे पंडित मोहन झा ‘वैदिक’ वेदक पाठ केलनि एवं ह
... 238 chars skipped ...
"	2660e8836082f49c81ac6fe12bf3a6e8
				"शनिवार, जनवरी 2 अपरिहार्य आत्म मंथन वियाह व्यक्तिक संस्कारक हिस्सा मानल जाइत छैक। कहल जाइत छैक जे वियाह स्वर्ग मे तय होइत अछि। दू प्राणीक तन-मन आ आत्माक मिलन होइत अछि ई। एगो ऐहन बंधन जाहि मे व्यक्ति स्वयं बन्हाय चाहैत छैक। वियाह केँ गृहस्थ जीवनक आधार मानल जाइत अछि। कहल गेल अछि सफल गृहस्थ जीवन बीताबय बला लोके मोक्ष प्राप्त कऽ सकैत अछि आ स्वर्ग जा सकैत अछि। गृहस्थ जीवन मे जीवनक सभ भाव, दशा रस आ ज्ञानक रहस्य नुकायल अछि। तैं एकरा मानव लेल अपरिहार्य बना देल गेल अछि। वियाह पवित्र बंधन अछि। सुख-दु:ख मे
... 1247 chars skipped ...
्रभाव सँ बहुत हद तक बचा केँ रखने छल। आजादी सँ पहिने तक रीति-रिवाज संस्कार आ परंपराक जतबो 'धरोहरिÓ बचल छल आब लुप्तप्राय भऽ रहल अछि। वियाह मे बरियातिक प्रचलन सेहो अति प्राचीन अछि। बरयाति शिव-विवाह काल मे सेहो वियाह अनिवार्य आ अपरिहार्य हिस्सा छल। तऽ की ओ वियाहकेँ मान्यता देभय बला सामाजिक गवाह होइत छलाह आ की मन्यागत दिस सँ यैह भूमिका सरयाति निभाबैत छलाह? मुदा आब बियाहक संग बरयातिक स्वरूप सेहो बदलि रहल अछि। महिला लोकनि आब नहि सिर्फ बरयातिक हिस्सा बनय लगलीह अपीतु बैंडक धुन पर सेहो नाचय लगली। खान-पान 
... 1247 chars skipped ...
"	224888889b3c15436e8428d9577ca4f3
				"बिहार बिहार भारत के एगो राज्य छेकै। इ भारत क पूर्वोत्तर भाग मँ अवस्थित एकगो प्रसिद्ध ऐतिहासिक राज्य छेकै आरो एकरौ राजधानी पटना छेकै। जनसंख्याक हिसाब सँ ई भारत क तेसरौ सभसँ बड़ौ राज्य छेकै, जेखनी कि क्षेत्रफल क हिसाब सँ बारहमां (12) राज्य छेलै। 15 नवम्बर 2000 क बिहार क दक्षिणी हिस्सा स झारखंड क नव राज्य उकेरलौ गेलौ। बिहार क सीमा उत्तर मँ नेपाल, दक्षिण मँ झारखण्ड, पूर्व मँ पश्चिम बंगाल, आरो पश्चिममे उत्तर प्रदेश छै। ई क्षेत्र गंगा नदी आरो ओकरौ सहायक नदी सिनी क उपजाऊ मैदान मँ अवस्थित छै। गंगा वही म
... 251 chars skipped ...
ै, शिक्षा आरो संस्कृतिक केन्द्र छेलै। बिहार नाम क उत्पत्ति बौद्ध भिक्षु लोग क निवास स्थान विहार शब्द सँ होलौ छेलै। 'बिहार' 'विहार' केरौ व्युत्पत्ति छेकै। त्रिमोहिनी संगम भी वहा 12 बैंक मँ सँ एक छै जेकरा प 12 फरवरी 1948 क महात्मा गांधी क भस्म विसर्जित करलौ गेलौ छेलै। एकरो देखौ[संपादन | स्रोत सम्पादित करौ] - बिहार क जिला सिनी - बिहारी भाषा - बिहारी व्यक्ति सिनी केरौ सूची - बिहार केरौ मुख्यमंत्री सिनी के सूची - भारत केरौ राज्य आरू केन्द्र-शासित प्रदेश - भारत केरौ राज्य सिनी आरू संघ क्षेत्र क राजधान
... 251 chars skipped ...
"	2441df10b4f54c7ce53c5628dd2e8972
