"porn?
empty/1"	"text artifacts?
empty/1"	"unnatural?
empty/1"	"lang correct?
0/1"	text_show	id
				"Sir 18
Ala ka bon
1Fɛɛn bɛɛ Danbaga be yen kudayi.
2Matigi kelenpe ka tilenninya le bena fɔ.
Dɔ wɛrɛ t'ale kɔ.
3Diɲɛ koo b'a bolo.
Bɛɛ be sɔn a ta ma,
bari, ale lo ye fɛɛn bɛɛ Masa ye a ka setigiya kosɔn.
A b'a niyɔrɔtaw woloma ka bɔ tɔw la.
4A m'a ka koow wango lako kalifa mɔgɔ si ma.
Jɔn le bena se k'a ka boɲa lɔn?
5A ka masaya fanga,
jɔn bena o danyɔrɔ jati minɛ?
A be makariko minw kɛ,
jɔn bena se k'o ɲafɔ?
6Mɔgɔ te se ka dɔ bɔ u la,
dɔ te se ka fara u kan.
Mɔgɔ te se ka Matigi ka ɲumanya yɔr
... (771 chars skipped) ... 
la,
ani minw be sɔn a ka koow ma teliya la.
Mɔgɔ sɔncogo
15N deen, kana mɔgɔ sɔn ka kumajugu l'a kan.
Kuma min be digi mɔgɔ la,
kan'o fɔ ka fara e ka fɛɛn dita kan.
16Kɔmiji te dɔ bɔ dugukolo gwan la wa?
O la, kuma be se ka dɔ kɛ ka tɛmɛ sɔnnifɛn kan.
17Kumaɲuman man fisa ni sɔnnifɛnba ye wa?
Kanuya be mɔgɔ min na,
ale b'a fila bɛɛ fara ɲɔgɔn kan.
18Naloman be mɔgɔ sɔngɔ fu.
Nigɛjugutigi ka mɔgɔ sɔn,
o be mɔgɔ bila kasi la.
Yɛrɛminɛ
19Jatiminɛ kɛ ka sɔrɔ ka kuma dɛ!
Janto i yɛrɛ la sanni i ka ba
... (771 chars skipped) ...
minw be se kuma na,
olu fana b'u ka lɔnniya yira.
U be lɔnniyakuma caaman jɛnsɛn i ko sanji.c
K'i jigi la Matigi kelen kan,
o ka fisa.
N'o tɛ, ele min ye suu ye,
i be tila k'i ka koo kalifa suu wɛrɛ ma.
Yɛrɛminɛ
30Kan'i yɛrɛ to e ka nigɛlaw bolo.
Dɔ bɔ e ka nigɛla la.
31N'i tora e ka nigɛlakow la,
e juguw bena yɛlɛ i ma.
32Kana to nisɔndiyakow dama na dɛ!
Kan'a to o be kunko d'i ma!
33Kana ɲanagwɛ kɛ ni wari dɔndɔnin ye
ka faantaya bila i yɛrɛ la
k'a sɔrɔ foyi t'i fɛ.d
O be kɛ jaan ye i yɛrɛ ɲa."	e11692767b9b2295f35abda886160934
				"Sam 2nan 1
Dawuda be Sayuli sayako mɛn
1Sayuli sanin kɔ, Dawuda kɔsegira ka na sigi Sikilagi dugu kɔnɔ ka tile fila kɛ. O y'a sɔrɔ a tun ye amalɛkiw kɛlɛ ka se u kɔrɔ ka ban. 2A tile sabanan loon, cɛɛ dɔ bɔra Sayuli ka kɛlɛdenw sigiyɔrɔ la ka na, a ka faniw faranfarannin be, buguri fana tun b'a kuun na. A sera tuma min na, a y'a kunbiri gwan k'a ɲaa biri duguma Dawuda kɔrɔ. 3Dawuda y'a ɲininga ko a bɔra min. A y'a jaabi ko ale bolila ka bɔ Isirayɛlidenw ka kɛlɛdenw sigiyɔrɔ la. 4Dawuda y'a ɲinin
... (958 chars skipped) ... 
ru kɔnɔ, Sayuli n'a dencɛ Zonatan kosɔn, ani Masaba ka jama kosɔn, Isirayɛliden minw bɛɛ tun sara kɛlɛ la. U ye olu sanga kɛ ten.
13O kɔ, Dawuda ye ciden nin ɲininga ko ale bɔra min. A ye Dawuda jaabi ko: «Ne ye amalɛki dɔ ka deen ye min nana sigi yan.» 14Dawuda y'a fɔ a ye ko: «Mun na e ma siran ka Masaba ka masacɛ wolomanin faga?» 15Dawuda y'a fɔ a ka mɔgɔ dɔ ye ko ale ka gwɛrɛ ka cɛɛ nin faga. Ale gwɛrɛla k'a faga. 16Dawuda y'a fɔ ko: «I ka sa n'i yɛrɛ kunko ye, bari i yɛrɛ daa le y'a fɔ ko e
... (958 chars skipped) ...
a se ka faran ɲɔgɔn na u satuma.
U tun ka teli ni sɛgɛn ye,
u jaa tun ka gwɛlɛ ni jara ta ye.
24Isirayɛlidenmusow, aw ka kasi Sayuli kosɔn,
ale min tun be to k'aw masiri ni fani ɲanamanw ye,
ale min tun be sanu kɛ k'aw ka faniw cɛɛ ɲa.
25Cɛfariw benna kɛlɛ gwantuma na!
Zonatan tora cogo di kuluw kan?
26Ne nii tɔɔrɔnin be e kosɔn Zonatan, ne balimacɛ,
e koo tun ka di ne ye kosɔbɛ.
E ka teriya tun ka di ne ye haali,
o tun tɛmɛna muso ta kan.
27Cɛfariw sara sa!
Kɛlɛkɛminanw do tora kɛlɛyɔrɔ la sa!»"	13a028646411edae951d21ecae8cd444
				"Vous avez faim ?
A fɔ kɔnkɔ ye álu la ?
Isa ka a fɔ alu ɲɛ ko: «Nne le ye ɲanamaya buru wo di. Ni mɛn nada n ma, wo tɛ kɔnkɔ mutun. Ni mɛn dɛnkɛnɛyada n ma, minlɔɔ tɛ wo mina mutun fewu! Álu bada n ye, kɔnin álu dɛnkɛnɛyanɛn tɛ n ma. N ka wo le fɔ álu ɲɛ kɔrɔman. N Fa ba mɔɔ mɛnnu di n ma, wolu bɛɛ di na n ma. Ni mɔɔ-mɔɔ nada n ma, n tɛ wo gbɛn habadan. Baa, n jiida ka bɔ sankolo dɔ n kelayabaa sawo le kɛ kan ma, kɔnin n yɛrɛ sawo ko tɛ. Nba, n kelayabaa sawo le ko: a ba fen mɛnnu di n ma, ko ke
... (164 chars skipped) ... 
lawuli laban lon.»
Wo dɔ, Yahudiyalu wulida dakɔdɔ kuma fɔla a ma ka a masɔrɔn a kan ko: «Nne le ye buru di, mɛn jiinɛn ka bɔ sankolo dɔ.» Alu tɛrɛ a fɔla ko: «Yusufu dencɛ Isa le tɛ nin di ba? An ka a na ani a fa lɔn. Munna a ye a fɔla ko: ‹N jiinɛn ka bɔ sankolo le dɔ›»?
Isa ka alu jabi ko: «Álu ye dakɔdɔ kuma boloka álu ni ɲɔɔn tɛ. Mɔɔ si tɛ se nala n ma, fo ni n Fa mɛn ka n kelaya, ni wo ka i masaman, an di wo lawuli lon naban dɔ. Kelalu la sɛbɛli ye a fɔla ko: ‹Alla di alu bɛɛ karan.› Mɔɔ m
... (164 chars skipped) ...
a a ye.
«N ye tuɲa fɔla álu ɲɛ ko: mɔɔ mɛn dɛnkɛnɛyanɛn, ɲanamaya banbali ye wo bolo. Nne le ye ɲanamaya buru di. Álu benbalu ka maan damun wula kɔnɔ kɔnin alu sada. Kɔnin, buru nin bɔnɛn sankolo le dɔ, kosa mɛn ba a damun wo kana sa. Nne le ye ɲanamaya buru di, mɛn jiida ka bɔ sankolo dɔ. Ni mɔɔ mɛn ka buru wo damun, wo di to ɲanamaya dɔ kadawu! N di buru mɛn di duɲa la ɲanamaya kosɔn, wo ye n fadisobo le di.»»
Yohana 6:35-51
Isa kan ko a kelenpe le dise anna kɔnkɔ ko ɲanabɔla a ɲa jɛdɛ jɛdɛ ma"	52f4e58a0170ba76fc88853423ccba00
				"RÉVEILLEZ-VOUS !
Yiracogo: Ne nana Réveillez-vous ! kura di i ma.
Ɲiningali: Ɲiningali nin filɛ ɲɛɛ 2nan kan. E be mun miiri o koo la?
Vɛrise: Luka 7:35
Zurunali nin b’a yira cogo min na o kumaw ɲɛsinna Bibulu yɛrɛ ma.
RÉVEILLEZ-VOUS !
Ɲiningali: Min fɔra yan, i sɔnna ko o ye hakilitigiya kumaw ye wa?
Vɛrise: Mat. 6:34
Yiracogo: [Zurunali yɛlɛ ɲɛɛ 12nan na.] Zurunali nin b’a yira Bibulu be se k’an dɛmɛ cogo min na k’an ka haminankow ɲɛnabɔ.
Bibulu ka kalan
Ɲiningali: Minw lanin be Ala la, u caaman b’a fɛ k’u magwɛrɛ a la. Yala i b’a lɔn ko Bibulu b’a ɲini an fɛ an k’an magwɛrɛ Ala la wa?
Vɛrise: Zaki 4:8a
Yiracogo: Gafe nin dilanna walisa k’an dɛmɛ an ka Ala lɔn ka ɲɛ Bibulu sababu fɛ. [Gafe Bibulu ka kalan sapitiri fɔlɔ yira a tigi la.]
I YƐRƐ KA YIRACOGO LABƐN
Basigi yiracogo modɛliw kan k’i yɛrɛ ka yiracogo labɛn."	7a5599074a7f2a9106de28105b9ce0df
				"Dal 1
Tilanyɔrɔ fɔlɔ
(Dal 1—41)
Adamaden ka hɛrɛ
1Mɔgɔ min te tugu mɔgɔjuguw ka ladili kɔ,
n'a te to ni kojugukɛlaw ye a ka sira kan,
n'a t'a niin don mɔgɔkɔrɔfɔlaw fɛ k'a tɔɲɔgɔn kɔrɔfɔ,
o tigi dagamunin lo.
2Masaba ka sariya koo ka d'a ye,
a be miiri o la suu fara tile kan.
3- A tigi be i ko yiri min tutunin be kɔda la,
a be den a dentuma na,
a furaburu fana te fɔnsɔnfɔnsɔn.
A be koo o koo kɛ, o be ɲa.
4Mɔgɔjuguw ka koo te ten.
U be i ko sumanɲaga, fɔɲɔ be taga ni min ye.
5O le y'a to mɔgɔjuguw te lɔyɔrɔ sɔrɔ
kiti loon na,
kojugukɛlaw te lɔyɔrɔ sɔrɔ
mɔgɔtilenninw ka jɛnkulu cɛma.
6Masaba be mɔgɔtilenninw ka koo lɔn kosɔbɛ.
Kojugukɛlaw ta be taga n'u ye halakili la."	d63bca3cc38faf21e0ef82bc44e831ac
				"1I hakili ka to a la ko laban tuma na, waati bena gwɛlɛya. 2Mɔgɔw bena kɛ sɔnjuguw ye, wari koo bena diya u ye kosɔbɛ, u bena kɛ yɛrɛboɲalaw ye. U bena Ala tɔgɔ cɛn, u tena mɛnni kɛ u wolobagaw fɛ, u bena kɛ ɲumanlɔnbaliw ye, u tena Ala ka koow jati. 3U bena kɛ mɔgɔ kogwɛlɛnw ye, makari tena sɔrɔ u la, u bena kɛ mɔgɔ tɔgɔcɛnbagaw ye, ni mɔgɔ farimanw, ani mɔgɔjuguw. Koɲuman tena diya u ye. 4U bena kɛ janfaciw ni dusutigiw ye. U bena kɛ mɔgɔw ye yɛrɛboɲa bena fanga sɔrɔ minw kan. Diɲɛ koo bena di
... (323 chars skipped) ... 
nga u te se ka tiɲɛ lɔn. 8Zannɛsi ni Zanbɛrɛsi murutira Musa ma cogo min na, o cogo kelen la, mɔgɔ nunu be ban tiɲɛ ma. U ka miiriya ma ɲi, u jigi te Matigi kan sɔbɛ la. 9Nga u tena se ka taga ɲa. Zannɛsi ni Zanbɛrɛsi ta kɛra cogo min na, o cogo kelen na, bɛɛ bena o mɔgɔ nunu ka nalomanya ye. 10E kɔni be ne ka kalan kala ma, ni n ka taamacogo, ani n ka koo latigɛninw, ne lara Matigi la cogo min na, i be o kala ma. Ne muɲuna, ka mɔgɔw kanu, ani n jijara cogo min na fana, 11ka tɔɔrɔ ka sigɛn Antiy
... (323 chars skipped) ...
fili fana. 14E kɔni kalanna koo minw na, ani ka sɔn u ma, jija k'o minɛ ka ɲa, bari i ye o koo kalan mɔgɔ min fɛ, i b'o tigi lɔn. 15Kabini i denmisɛn tuma, i ye Ala ka kuma lɔn, min be se ka hakilitigiya d'i ma, min barika la mɔgɔ b'a jigi la Yezu Krista kan ka kisi. 16Ala ka kuma bɛɛ sɛbɛnna Ala yɛrɛ ka sebagaya barika la. Nafaba b'o la ka mɔgɔw kalan n'a ye, ani ka galon ban, ani ka mɔgɔw bila siraɲuman kan, k'u tilen, 17waasa Ala ka baarakɛla ka kɛ mɔgɔdafanin ye ka se ka koɲuman sifa bɛɛ kɛ."	d9d0be330fb6ba74bca95457731d57ab
				"1, 2. a) Mun lo tun bena kɛ yɛlɛmani ye Yusufu n’a ka denbaya fɛ? b) Yusufu tun ka kan ka kibaro goman juman lo fɔ a muso ye?
YUSUFU be doni wɛrɛ lara fali kɔɔ kan. Miiri k’a filɛ, a be fali kɔnɔbara mɔmɔ ani a b’a ɲɛɛ munumunu ka sira filɛ. Dugu bele ma gwɛ fɔlɔ Bɛtilehɛmu. Tagamajan min b’u kɔnɔna, a be miirila o la. Ale n’a ka denbaya fitinin ka kan ka taga Misira. O ye jamana wɛrɛ ye. Yala u bena deli o siyamɔgɔw ka kaan n’u ka landakow la wa?
2 A tun man nɔgɔ Yusufu fɛ k’o kibaro goman fɔ a
... (7113 chars skipped) ... 
sɔgɔnan ani a ɲɔgɔnnaw ye. A tun be baara kɛ fana ni kɔli sifa caaman ni puwɛntiw ye, u minw sɔngɔ tun man nɔgɔ.
17, 18. a) Yezu ye kalan juman sɔrɔ a lamɔfa fɛ? b) Mun na Yusufu tun ka kan ka baara kɛ caaman caaman?
17 Miiri k’a filɛ, cɛdennin Yezu be a lamɔfa ka baara kɛcogo filɛra. A y’a ɲɛɛw waga ka Yusufu ka kɛtaw bɛɛ kɔrɔsi. A facɛ gamanw n’a bolokala barikamanw b’a kabakoya. A ɲɛɛ b’a la ko a faa bolow be se baara la koɲuman ani a ɲɛda be manamana. N’a sɔrɔ Yusufu y’a daminɛ ka baara nɔgɔ
... (7113 chars skipped) ...
ɛ.) b) Yusufu ye ɲɛyirali juman to an ye?
31 Yezu batisera a saan 30nan na. K’a daminɛ o wagati ma, Bibulu tɛ kuma tugun Yusufu koo la. A be komi Mariyamu tun ye firiyamuso ye tuma min na Yezu y’a ka cidenya baara daminɛ (Koorilen nin lajɛ “Yusufu sara tuma juman?”). Yusufu ye ɲɛyirali ɲuman min to, an tɛ ɲinɛ o kɔ. A kɛra faa ye min y’a ka denbaya tanga, k’a mako wasa ani a ye muɲuli kɛ fɔɔ ka se a saya ma. Faaw wo, gwatigiw wo, kerecɛn kelen kelen bɛɛ ka kan ka Yusufu ka limaniya ɲɔgɔn ladegi."	bd816c819fb4e12f74908045bfed7376
				"I tɔgɔla koow
I be kunnafoni minw di i yɛrɛ koo la site web nin kan, Watchtower Bible and Tract Society of New York, Inc. wala a ka tɔnbolow be baara kɛ n’u ye walisa i ye min ɲini an fɛ an ka se k’i jaabi o la. Baara wɛrɛ tɛ kɛ n’o kunnafoniw ye. Watchtower Bible and Tract Society of New York, Inc. tɛna i ka kunnafoniw di mɔgɔ si ma fɔɔ ni an ka ɲi k’o kɛ walisa k’i ka laɲinitaw dafa ani n’an kɔnna k’a sara i la. A fana be se ka kɛ ko faamanw ka sariya b’a waajibiya an ma wala n’an b’a fɛ ka na
... (266 chars skipped) ... 
a tɛmɛ o ladɛrɛsi lo fɛ ka kunnafoni dɔw di i ma i ka kɔnti koo la. Ɲɛyirali fɛ, i be tɛmɛ tɔgɔ ani gundo kuma (mot de passe) minw fɛ ka taga an ka site web kan, n’i ɲinɛna u kɔ ani i be dɛmɛ ɲini o koo la site web nin kan, an bena tɛmɛ i ka e-mail ladɛrɛsi lo fɛ k’i jaabi.
Cookies
I diyanyekow be sɛbɛ ka mara cookies kɔnɔ. Ɲɛyirali fɛ, i ye kaan min sugandi, o be sɛbɛ ka mara cookie dɔ kɔnɔ. Siɲɛ wɛrɛ, site web nin be sin ka yɛlɛ o kaan nin na. I tɔgɔla kunnafoni si tɛ sɛbɛ ka mara cookies kɔnɔ
... (266 chars skipped) ...
 ta i ɲina ma.
Walisa site web nin ka se ka baara kɛ koɲuman, fɔɔ i k’a to i ka navigatɛri ka sɔn Scripts wala JavaScript la. Navigatɛriw fanba b’a to i ka se ka sira di wala ka daan sigi site web dɔw ka scripts la. N’i b’a fɛ k’a lɔn cogo min na i bena sira di i diyanye sites web ka scripts ma, dɛmɛ ɲini i ka navigatɛri kan.
An be kunnafoniw mara cogo min na, n’o saratiw yɛlɛmana, an bena o ɲɛfɔ i ye yan. O la, an be kunnafoni minw fɛ ani an bena baara min kɛ n’u ye, i bena se k’o lɔn tuma bɛɛ."	ad0c30be80b26933126f4a90d2f1c7d2
				"Sam 2nan 19
Dawuda be kasi a dencɛ sayako la
1O la, masacɛ dusu kasira kosɔbɛ. A yɛlɛla sanbon kan dugu donda bulonda sanfɛ ka kasi. A tun be taama n'a b'a fɔra ko: «Ne dencɛ Abisalɔn! Ne dencɛ, ne dencɛ Abisalɔn! Ne le tun ka kan ka sa i nɔɔ na. Abisalɔn, ne dencɛ, ne dencɛ!» 2U tagar'a fɔ Zowabu ye ko masacɛ be kasira, ko a be to ka kasi a deen Abisalɔn ka saya kosɔn. 3O loon na, see min sɔrɔla, o tilara ka kɛ dusukasi ye kɛlɛdenw bɛɛ fɛ, bari u y'a mɛn ko masacɛ dusu kasinin lo a dencɛ sako l
... (2806 chars skipped) ... 
ɛ yafa! Kan'a mara i hakili la ko i ka baaraden tun ye kojugu kɛ, masacɛ ne matigi bɔlon na Zeruzalɛmu. Masacɛ, ɲinɛ n'o ye. 21Bari ne, i ka baaraden y'a lɔn ko n tun ye hakɛ kɛ. Bii, ne kɔnna ka na masacɛ, ne matigi kunbɛnyɔrɔ la Isirayɛli jamana kɔgɔdugu mara mɔgɔw bɛɛ ɲa.»
22Seruya dencɛ Abisayi y'a fɔ ko Simeyi ka kan ka faga. Bari a ye Masaba ka mɔgɔ wolomanin danga. 23Nga Dawuda y'a fɔ ko: «Mun le be ne ni aw Seruya dencɛw cɛ? Mun na aw be ne sɔsɔra bii? Mɔgɔ ka kan ka faga Isirayɛlidenw c
... (2806 chars skipped) ...
ɔw an'a ka kɛlɛdenw bɛɛ tigɛ Zurudɛn baji la, k'an to yen?» 43Zuda kɔmɔgɔw bɛɛ y'u jaabi ko: «An y'o kɛ bari an le ka surun masacɛ la. Mun na aw yɛrɛ be dimi o la? An ye masacɛ ka dumunifɛn dɔ dumu wa? Walima an ye fɛɛn dɔ minɛ wa?» 44Isirayɛliden tɔw y'u jaabi ko: «Masacɛ kɛra an ta ye ka tɛmɛ aw kan siɲɛ tan,e Dawuda yɛrɛ ye an ta ye. Mun na aw y'an dɔgɔya ten? An le kɔnna k'a fɔ ko an ben'a to an ka masacɛ be kɔsegi ka na.» Nga Zuda kɔmɔgɔw ka kuma tun ka fari ka tɛmɛ Isirayɛliden tɔw ta kan."	9a3d4961da948fd7437f026693f5ef53
				"MATIYO 18:21-35
AN KA ƝI KA YAFA FƆƆ SIƝƐ WOLONFILA WA?
YEZU BE ƝƐYIRALI TA BAARADEN HINƐNTAN KA KOO LA
Yezu ye ladili di ko walisa ka bɛnbaliyako dɔ ɲɛnabɔ ni balima dɔ ye, an ka ɲi ka taga kuma a tigi fɛ an kelen n’an kelen. Piyɛri y’o mɛn, nka a be komi a b’a fɛ k’a lɔn an ka ɲi k’an jija k’o kɛ fɔɔ siɲɛ joli.
Piyɛri ye Yezu ɲininga ko: “Matigi, ni n balima be to ka ne hakɛ ta tuma bɛɛ, ne ka kan ka yafa a ma siɲɛ joli? Fɔɔ ka taga se siɲɛ wolonwula wa?” Diinan kuntigi dɔw b’a fɔ ko mɔgɔ ka ɲ
... (774 chars skipped) ... 
0) juruba b’a la. A tun tɛ se k’o juru sara cogo si la. O kama, masacɛ ko u ka baaraden n’a muso n’a deenw feere walisa o juru ka sara. Baaraden nin y’a kunbiri gwan a masacɛ kɔrɔ k’a deli ko “a ka muɲu ale kɔrɔ dɔɔni, ko ale bena juru nin bɛɛ sara.”—Matiyo 18:26.
Masacɛ makarila o cɛɛ la k’o juruba bɛɛ yafa a ma. Baaraden nin bɔra masacɛ ka soo tuma min na, a y’a tɔɲɔgɔn dɔ ye min tun ka kan ka warigwɛ deen 100 di a ma. A y’a tɔɲɔgɔn minɛ k’a kaan dɛrɛ kosɔbɛ k’a fɔ a ye ko: “N ka wari sara.” N
... (774 chars skipped) ...
yafali koo la dɛ! Jehova kɛtɔ k’an ka jurumu yafa, a ye juruba dɔ lo bɔ an kun. An kerecɛnɲɔgɔnw mana an hakɛ ta cogo o cogo, o tɛ suma ni an ka juruba ye Jehova ye min bɔ an kun. Nka Jehova tɛ yafa an ma siɲɛ kelen dɛ, a be yafa siɲɛ waa caaman. Anw do, an tɛ se ka yafa an balimaw ma siɲɛ caaman, hali n’an b’a miiri k’u y’an hakɛ ta wa? I ko Yezu y’a fɔ cogo min na a ka kalanba la kulu kan, Ala bena “an ka filiw yafa an ma i ko an fana be yafa tɔw ma cogo min na n’u filila anw ma.”—Matiyo 6:12."	5b446c12a2638a2c64f5405be1c0b793
