"porn?
empty/1"	"text artifacts?
empty/1"	"unnatural?
empty/1"	"lang correct?
0/1"	text_show	id
				"Dana 06.10.2022. upriličen sastanak sa gosp. Šantić Muamerom predstavnikom Kompanije Bekament koja je donirala boje za uređenje kabineta veterinarske struke a na inicijativu Bećar Amne, učenice II-4 razreda, aktivne članice Multimedijalne sekcije i pokretača ove ideje koju je Bekament kao društveno odgovorna kompanija podržala na čelu sa njenim generalnim menadžerom za Bosnu i Hercegovinu gosp. Božić Borisom koji zbog ranije preuzetih obaveza nije mogao prisustvovati.
Naša Amna je lično uručila 
... (1229 chars skipped) ... 
 prvi put bio osnovan od strane Prve Bošnjačke gimnazije u 2019 godini, te nakon toga su ga i uvele i druge gimnazije kao Druga gimnazija, Treća gimnazija, Gimnazija Obala i Prva gimnazija. U julu 2022, godine se prvi put održao državni MUN (Bosnia and Herzegovina Model United nations). Konferencija je se bila održala na prostorijama Internacionalnog Burch univerziteta i Zgradi Ujedinjenih nacija u Sarajevu. Konferencija je sadržavala sedam komiteta, od kojih je jedan bio Socijalno, humanitarni 
... (1229 chars skipped) ...
ću Park. Današnjim dogovorom srednjoškolci kojima će budući profesionalni angažman biti vezan za hortikuturno održavanje zelenila, rasadničku proizvodnju i usluge na korištenje, za ogledne radove iz oblasti praktične obuke dobit će rasadničku površinu od 3.000 metara kvadratnih na kojoj će sasvim samostalno uz stručni angažman profesora, ali i pomoć, stručno znanje i dugogodišnje iskustvo Parkovih inženjera i tehničara zaposlenih u rasadniku u Sokolović Koloniji moći stjecati praktična znanja..."	5fd891bba25b63820a7e656ed5f517d1
				"Izložba grafika Biljane Vuković u galeriji „Čedomir Krstić“ – video
Otvaranje izložbe grafika Biljane Vuković zakazano je za petak 24. mart u galeriji „Čedomir Krstić“. Ovo je treća samostalna izložba u pirotskoj galeriji umetnice koja je poreklom iz Pirota. Nakon izložbe Biljana Vuković će svoje grafike ostaviti galeriji „Čedomir Krstić“ za još jedan legat.
Povezane vesti
- Održana interaktivna radionica animacije. Izdvojeno VESTI
- Košarkaški vikend u subotu i nedelju. Izdvojeno SPORT VESTI
- DESIMIR PETROVIĆ – Život i delo vizionara i graditelja Pirota DRUŠTVO Izdvojeno KULTURA
- Radionica kreativnog pisanja KULTURA VESTI
- Osnovna škola “Vuk Karadžić” Pirot ove godine obeležava 209. godina postojanja i rada. Izdvojeno PROSVETA VESTI
- NOVO RADNO VREME U LIDL PRODAVNICI. Izdvojeno VESTI
- Obaveštenje JP Vodovod i kanalizacija. DEŠAVANJA VESTI
- 79 godina postojanja i rada Mlekarske škole. DEŠAVANJA DRUŠTVO Izdvojeno VESTI
- Gimnastičarski klub “SOKO 2011”. Uspon naših gimnastičarki: Zlato i uspešni rezultati na II kolu C programa u Negotinu. Izdvojeno SPORT VESTI
- Saopštenje Policijske uprave Pirot. DEŠAVANJA Izdvojeno VESTI
- Izveštaj sa utakmice ŽKK Gimnazijalac – ŽKK Probasket 2020. Izdvojeno SPORT VESTI
- Film gimnazijalke Tanje Denčić osvojio glavnu nagradu. DEŠAVANJA Izdvojeno VESTI"	133018beb8535e535bd25c5243b6a658
				"Vučić se novinarima obratio nakon promocije novih policajaca i policajki u Nastavnom centru “Makiš” rekavši da je posao policajca jedna od najvažnijih dužnosti.
– Mesece su izdržali da ne vide svoje bliže. Čestitam im na uspešno završenoj obuci, sada postaju čuvari i branitelji građana Srbije i to je jedna od najvažnijih dužnosti koje neko u našoj zemlji može da ima – rekao je predsednik Vučić.
Predsednik Vučić je rekao da srpska delegacija ide danas u Tursku, gde će razgovarati sa turskim preds
... (1315 chars skipped) ... 
e američke investicije”, Vučić je rekao da “stručnjaci” treba da znaju da se posuda zove dekanter, a ne buteljka.
– Tu sipate vino, onda vino počne da diše i uvek se to poklanja baš u takvoj formi kako je meni poklonjeno sa natpisom da dolazi iz predsedničke rezidencije iz Kemp Dejvida. Reč je o veoma lepom dizajniranom dekanteru i zahvalan sam i predsedniku Trampu i Adamu Boleru – rekao je Vučić.
Kako kaže, neki ljudi imaju samo bes i mržnji što su nesposobniji i što ne mogu da ga pobede i što 
... (1315 chars skipped) ...
učić je rekao da nekoga pobedite treba da imate ozbiljnu politiku, da budete pametniji i marljiviji, a ne da imate mržnju.
Vučić je govoreći o dijalogu Beograda i Prištine rekao da je dobro što se govori o podeli resursa.
– Nama ne smeta da se vodom napaja čitava Metohija, ali je dobro da i Srbi na KiM sem lepih plaža imaju i više koristi od Gazivoda – kazao je Vučić.
Dodao je da je Srbija spremna da razgovara u Briselu, a da je ZSO nezaobilazna tema.
Pratite nas i putem iOS i android aplikacije"	a9666c55abec20c48d48527e2d5ae71f
				"Izvor: B92, 10.Avg.2007, 11:00
""Trojka"" danas u Beogradu
Beograd, London -- Trojka Kontakt grupe razgovarala je u Beogradu s najvišim predstavnicima srpskih vlasti o predstojećim razgovorima o statusu Kosova.
Nakon razgovora s najvišim zvaničnicima Srbije, predstavnik EU u ""trojci"" Volfgang Išinger kazao je za B92 da izveštaj s nove runde pregovora međunarodna trojka mora predati generalnom sekretaru UN do 10. decembra. On, međutim, nije mogao da kaže da li to znači da je taj datum i poslednji r
... (2668 chars skipped) ... 
 u Prištinu, gde će razgovarati sa zvaničnicima Kosova.
Tadić: Mogućnost za postizanje kompromisa
Tadić i Koštunica na današnjem sastanku (FoNet)
""Novi pregovori otvaraju mogućnost za postizanje kompromisnog rešenja prihvatljivog za obe strane"", rekao je danas predsednik Srbije Boris Tadić tokom razgovora sa međunarodnom posredničkim timom za pregovore o budućem statusu Kosova.
U saopštenju iz kabineta predsednika Srbije navodi se da je Tadić tokom razgovora u Beogradu naveo da to rešenje mora b
... (2668 chars skipped) ...
 smo imali duge pregovore sa Beogradom tokom procesa koji je vodio specijalni izaslanik UN Marti Ahtisari i očekujemo da Srbi i dalje ostanu na liniji na kojoj su i do sada bili, tako da ne mislim da će nas nešto iznenaditi.""
Dodao je da će sutra prištinski pregovarački tim jasno reći posredničkoj trojci da su sadašnji pregovori poslednje odlaganje u procesu rešavanja statusa Kosova.
""Tražićemo osiguranja da se odmah posle 120 dana (pregovora) donosi odluka o nezavisnosti Kosova"", naveo je Čeku."	761e1300b8dad3fde094de40404ccb6d
				"U okviru manifestacije ""Odbrana Bosne i Hercegovine - Igman 2022“, realizovan je projekt foto i video dokumentovanja pripadnika Armije i MUP-a Republike Bosne i Hercegovine.
Fotograf Velija Hasanbegović je uradio seriju portreta u crno bijeloj tehnici. U objektivu aparata učesnici svjedoče svojim životnim biografijama zašto su stali u odbranu svoje domovine. Na fotografijama je istaknuto ""I ja sam branio BiH"".
-Sa svakim borcem urađen je i video intervju koji nas obavezuje na sjećanje i podsjeća nas na odgovor 'Zašto smo se borili'. Serija portreta postavljena je na bilborde u 21 gradu širom Bosne i Hercegovine - saopćeno je iz Fonda memorijala.
Kako poručuju, među nama žive heroji, oni koji su žrtvovali sebe za naš opstanak, za slobodu, ponos, čast, za domovinu.
-BiH branile su i majke ispraćajući sinove, supruge ispraćajući muževe, sestre braću, djeca odvajajući se od svojih očeva, i svi su oni zajedno podnosili žrtvu za svoju zemlju. Ipak, najveća zasluga našeg opstanka pripada naizgled neprimjetnim herojima, borcima i borkinjama, onim najboljim među nama, koji su svoje živote dali u službu najčasnije borbe Armije i MUP-a Republike BiH - navode iz Fonda memorijala.
(Vijesti.ba / Fena)"	bd8d0f440d6a8e50a9a1888215f4156c
				"U Gauhatiju, glavnom gradu Asama, demonstranti su pevali patriotske pesme pozivajući na jedinstvo, slikali na platnima i pravili skulpture, preneo je AP.
Protest su organizovali Udruženje studenata Al Asam, Udruženje umetnika Gauhati i umetnička organizacija Saru Kala Parišad.
U Nju Delhiju pisac i aktivista Arundhati Roj pridružila se demonstrantima i zamolila ih da se čuvaju od snaga bezbednosti.
""Moraćemo međusobno da se štitimo. A sada, kada oni (vladine snage) uđu u domove ljudi, posebno u muslimanskim četvrtima, moramo da patroliramo tim područjima"", rekla je Roj.
Od kada je pre dve nedelje donet zakon o državljanstu izbili su masovni protesti širom zemlje, najveći u Utar Pradešu, Karnataki i Asamu, u kojima su poginule 23 osobe.
Premijer Indije Narendra Modi branio je zakon nazivajući ga humanitarnim gestom prema izbeglicama u Indiji.
Zakon omogućava državljanstvo budistima, hrišćanima, hindusima, Džainsima, Parsima i Sikima koji su napustili Pakistan, Avganistan i Bangladeš zbog verskog progona pre 2015. godine.
Kritičari zakona navode da je on diskriminatorski u odnosu na muslimane.
(Kurir.rs/Tanjug, Foto: Profimedia)"	95cf809d8be5ca360a33178b4a0799a1
				"JetForce je napisao:
Rusili su oni site-ove raznih ministarstva ,vlada ,cak i ustav madjarske su mjenjali po svojoj zelji.
Rusili su Paypal itd itd.
Tako da mi je jako glupo reci ""nemoguce"" za takve likove(kako sto su anonyimusi). Uostalom da li postoji savrsen hardwere ili softwere?? A pogotovo je pitanje da li postoji idealan covjek(jer sve su to ljudi i napravili )??
Ako hoces da i ti budes
takav lik, idi skini LOIC.
Citiraj:
I samo da dodam da mi je jako drago zbog ovoga sto se desilo sa FB,ma ko da je kriv i da stoji iza toga.
Licno mrzim fb zbog prljavih stvari koje radi ,od privatnosti pa nadalje,a naravno nista nije bolji ni njegov ""osnivac"" ,pod navodnike jer se zna da on nije stvarni tvorac fb.
Ovo je istina. Cinjenica je da iza FB-a stoje Iluminati."	8637ea13886d4c1e806c82f15fa59888
				"Od Kemera do Alanje, duž Antalijske oblasti načičkana su turistička mesta sa prelepim hotelima, dugim plažama, restoranima, čajdžinicama, kafićima...
Kristalno čista voda, duge peščane plaže, ostaci antičkih vremena, sve vas to očekuje na najvećem ostrvu u Grčkoj.
Ako volite egzotične destinacije, ne morate putovati na drugi kraj planete. Dovoljno je da od Budimpešte produžite avionom na sever do glavnog grada Letonije i uživate u specifičnoj arhitekturi, hrani i kulturi. I ne zaboravite, Riga je evropska prestonica kulture za 2014. godinu.
Moćna reka, bogate šume, retke biljne i životinjske vrste, arheološke iskopine još od doba neolita, ali i mesta za odmor, pešačke i biciklističke staze, mesta sa dobrom hranom za ogladnele goste, sve to i mnogo više očekuje vas u Nacionalnom parku Đerdap"	e5992f3f4e540a8880e772c880cc95b8
				"""Amerikanci ne shvataju koliko ovo može da im znači za karijeru""
Košarkaški reprezentativac Francuske Evan Furnije kritikova je Tobajasa Herisa i druge NBA igrače koji su odbili da igraju za nacionalni tim SAD.
PTIzvor: B92Mnogi igrači iz najjače lige na svetu nisu želeli da igraju za Ameriku u Kini, što je velika greška smatra bek Orlando Medžika.
""Da budem iskren, kada pogledate Hardena, Durenta, Kajrija, sve te momke, svi su oni bili ovde i osvajali su zlata. To je ok. Ali, recimo moj prijatelj Tobajas Heris... ovo je bila sjajna prilika da vidi nešto drugačije i da se nadmeće"", rekao je Furnije i dodao:
""Mislim da ne shvataju koliko ovo može da im bude od značaja za nastavak karijere"".
Furnije je spomenuo Tobajasa Herisa, međutim mislio je sveukupno na desetak košarkaša, koji su odbili da igraju za SAD. Među njima su Dieron Foks, Marvin Begli junior, Lendri Šemet, Si Džej Mekalum, Bredli Bil i mnogi drugi."	e76fbe6ea04fad86343eab62a3361fdc
				"U Banjaluci je ponovo upitno mnogo projekata koji su izglasani na sjednici Skupštine grada. Sve stoji zbog toga što sekretar Igor Šukalo već dva mjeseca ne dolazi na posao, a bez njega se mnoge odluke ne mogu objaviti u Službenom glasniku.
Taman što se vratio sa bolovanja, na događaju koji je organizovan u sportskoj dvorani “Borik”, Šukalo se sreo oči u oči s gradonačelnikom Banjaluke, gdje su imali verbalni sukob i žestok okršaj. Gradonačelnik je zamjerio Šukalu što je prvi radni dan nakon što 
... (5198 chars skipped) ... 
radska administracija radi i na tome da dodatno olakša život penzionera.
-Aktivno radimo na izradi kartica prijateljstva kako bi penzioneri mogli ostvariti popuste na kupovine u marketima i apotekama. Zajedno sa kartama za prevoz na ovaj način penzioneri mogu ostvariti i veće uštede i ta sredstva iskoristiti za nešto drugo – istakao je on, te dodao da će se u narednom periodu nastaviti politike za poboljšanje životnih uslova za penzionere – zaključio je gradonačelnik Stanivuković.
Predsjednik Ud
... (5198 chars skipped) ...
JA kao BARSELONA! (FOTO)
-
Politika2 dana ago
LJUBIŠA PETROVIĆ NEĆE KOD DODIKA! Prije manje od godinu se VIŠKOVIĆU nije htio JAVITI NA TELEFON
-
Banjaluka2 dana ago
UMIČEVIĆ KAŽE DA JE DODIK ZVAO “Postrojio je one svoje, PREDSJEDNIK SE IZVINJAVA obećao pomoć za KKI Vrbas”
-
Horoskop3 dana ago
STIŽE POSLJEDNJI RETROGRADNI MERKUR u ovoj godini! NA UDARU Jarac, Vaga, Ovan i Rak
-
Banjaluka20 sati ago
BANJALUKA DOBIJA PRAZNIČNI IZGLED: Postavljeno klizalište i velika jelka, u parku kugla za slikanje"	6de847e00915bf429e30c0eacd7d9eaf
